Area Code,State,Market,Market Size,Profit,Margin,Sales,COGS,Total Expenses,Marketing,Inventory,Budget Profit,Budget COGS,Budget Margin,Budget Sales,ProductId,Date,Product Type,Product,Type
775,Nevada,West,Small Market,319,349,607,263,110,86,1433,170,170,240,410,11,05-01-2011 00:00,Tea,Darjeeling,Regular
775,Nevada,West,Small Market,328,336,628,253,115,83,1686,170,160,240,400,11,09-01-2011 00:00,Tea,Darjeeling,Regular
775,Nevada,West,Small Market,332,341,637,257,117,84,1662,130,110,180,290,11,10-01-2011 00:00,Tea,Darjeeling,Regular
775,Nevada,West,Small Market,291,304,567,228,108,75,1691,140,160,220,380,11,11-01-2011 00:00,Tea,Darjeeling,Regular
775,Nevada,West,Small Market,319,329,614,247,114,81,1744,150,180,240,420,11,12-01-2011 00:00,Tea,Darjeeling,Regular
775,Nevada,West,Small Market,141,228,456,228,87,63,1459,100,150,160,310,12,01-01-2010 00:00,Tea,Earl Grey,Regular
775,Nevada,West,Small Market,149,239,478,239,90,66,1464,110,150,170,320,12,04-01-2010 00:00,Tea,Earl Grey,Regular
775,Nevada,West,Small Market,164,261,521,260,97,72,1559,120,170,180,350,12,05-01-2010 00:00,Tea,Earl Grey,Regular
775,Nevada,West,Small Market,168,266,532,266,98,74,1819,130,170,190,360,12,07-01-2010 00:00,Tea,Earl Grey,Regular
775,Nevada,West,Small Market,167,266,532,266,99,74,1797,130,170,190,360,12,08-01-2010 00:00,Tea,Earl Grey,Regular
775,Nevada,West,Small Market,149,239,478,239,90,66,1755,80,110,120,230,12,10-01-2010 00:00,Tea,Earl Grey,Regular
775,Nevada,West,Small Market,220,228,510,228,91,63,1459,100,150,160,310,12,01-01-2011 00:00,Tea,Earl Grey,Regular
775,Nevada,West,Small Market,211,229,487,228,87,63,1436,100,150,160,310,12,02-01-2011 00:00,Tea,Earl Grey,Regular
775,Nevada,West,Small Market,220,239,509,239,91,66,1417,110,150,170,320,12,03-01-2011 00:00,Tea,Earl Grey,Regular
775,Nevada,West,Small Market,221,239,509,239,90,66,1464,110,150,170,320,12,04-01-2011 00:00,Tea,Earl Grey,Regular
775,Nevada,West,Small Market,226,261,516,260,90,72,1559,120,170,180,350,12,05-01-2011 00:00,Tea,Earl Grey,Regular
775,Nevada,West,Small Market,228,261,516,260,89,72,1715,120,170,180,350,12,06-01-2011 00:00,Tea,Earl Grey,Regular
775,Nevada,West,Small Market,232,249,531,249,93,69,1775,110,160,170,330,12,09-01-2011 00:00,Tea,Earl Grey,Regular
775,Nevada,West,Small Market,221,239,509,239,90,66,1755,80,110,120,230,12,10-01-2011 00:00,Tea,Earl Grey,Regular
775,Nevada,West,Small Market,233,251,534,250,94,70,1820,100,180,180,360,12,12-01-2011 00:00,Tea,Earl Grey,Regular
775,Nevada,West,Small Market,11,26,43,17,15,4,777,20,10,30,40,4,01-01-2010 00:00,Espresso,Caffe Latte,Regular
775,Nevada,West,Small Market,31,43,43,0,12,0,731,30,0,40,40,4,03-01-2010 00:00,Espresso,Caffe Latte,Regular
775,Nevada,West,Small Market,32,43,43,0,11,0,688,30,0,40,40,4,04-01-2010 00:00,Espresso,Caffe Latte,Regular
775,Nevada,West,Small Market,31,43,43,0,12,0,645,30,0,40,40,4,05-01-2010 00:00,Espresso,Caffe Latte,Regular
775,Nevada,West,Small Market,31,43,43,0,12,0,602,30,0,40,40,4,06-01-2010 00:00,Espresso,Caffe Latte,Regular
775,Nevada,West,Small Market,31,43,43,0,12,0,387,30,0,40,40,4,11-01-2010 00:00,Espresso,Caffe Latte,Regular
775,Nevada,West,Small Market,46,43,46,0,12,0,774,30,0,40,40,4,02-01-2011 00:00,Espresso,Caffe Latte,Regular
775,Nevada,West,Small Market,46,43,46,0,12,0,731,30,0,40,40,4,03-01-2011 00:00,Espresso,Caffe Latte,Regular
775,Nevada,West,Small Market,47,43,46,0,11,0,688,30,0,40,40,4,04-01-2011 00:00,Espresso,Caffe Latte,Regular
775,Nevada,West,Small Market,43,43,43,0,11,0,645,30,0,40,40,4,05-01-2011 00:00,Espresso,Caffe Latte,Regular
775,Nevada,West,Small Market,43,43,43,0,11,0,602,30,0,40,40,4,06-01-2011 00:00,Espresso,Caffe Latte,Regular
775,Nevada,West,Small Market,44,43,43,0,10,0,559,30,0,40,40,4,07-01-2011 00:00,Espresso,Caffe Latte,Regular
775,Nevada,West,Small Market,44,43,43,0,10,0,516,30,0,40,40,4,08-01-2011 00:00,Espresso,Caffe Latte,Regular
775,Nevada,West,Small Market,47,43,46,0,11,0,473,30,0,40,40,4,09-01-2011 00:00,Espresso,Caffe Latte,Regular
775,Nevada,West,Small Market,46,43,46,0,12,0,387,30,0,40,40,4,11-01-2011 00:00,Espresso,Caffe Latte,Regular
775,Nevada,West,Small Market,46,43,46,0,12,0,344,30,0,40,40,4,12-01-2011 00:00,Espresso,Caffe Latte,Regular
781,Massachusetts,East,Major Market,29,48,80,32,19,8,456,40,30,50,80,13,01-01-2010 00:00,Tea,Green Tea,Regular
781,Massachusetts,East,Major Market,16,32,53,21,16,5,454,20,20,30,50,13,04-01-2010 00:00,Tea,Green Tea,Regular
781,Massachusetts,East,Major Market,22,32,56,21,17,5,449,20,20,30,50,13,03-01-2011 00:00,Tea,Green Tea,Regular
781,Massachusetts,East,Major Market,17,29,49,20,16,5,464,20,20,30,50,13,05-01-2011 00:00,Tea,Green Tea,Regular
781,Massachusetts,East,Major Market,12,25,41,16,15,4,484,20,10,30,40,13,08-01-2011 00:00,Tea,Green Tea,Regular
781,Massachusetts,East,Major Market,22,32,56,21,17,5,480,30,20,30,50,13,10-01-2011 00:00,Tea,Green Tea,Regular
781,Massachusetts,East,Major Market,-23,63,126,63,86,57,435,-10,60,60,120,5,01-01-2010 00:00,Espresso,Caffe Mocha,Regular
781,Massachusetts,East,Major Market,-4,67,110,44,65,40,543,10,40,60,100,5,06-01-2011 00:00,Espresso,Caffe Mocha,Regular
781,Massachusetts,East,Major Market,18,73,132,59,55,22,331,30,40,60,100,9,02-01-2010 00:00,Herbal Tea,Lemon,Decaf
781,Massachusetts,East,Major Market,12,64,115,51,52,19,396,20,30,50,80,9,06-01-2010 00:00,Herbal Tea,Lemon,Decaf
781,Massachusetts,East,Major Market,13,66,120,54,53,20,404,20,30,30,60,9,10-01-2010 00:00,Herbal Tea,Lemon,Decaf
781,Massachusetts,East,Major Market,26,72,145,58,58,22,338,30,40,60,100,9,01-01-2011 00:00,Herbal Tea,Lemon,Decaf
781,Massachusetts,East,Major Market,24,71,137,58,55,22,325,30,40,60,100,9,03-01-2011 00:00,Herbal Tea,Lemon,Decaf
781,Massachusetts,East,Major Market,17,64,114,51,48,19,396,20,30,50,80,9,06-01-2011 00:00,Herbal Tea,Lemon,Decaf
781,Massachusetts,East,Major Market,26,45,75,30,19,8,820,40,30,50,80,11,04-01-2010 00:00,Tea,Darjeeling,Regular
781,Massachusetts,East,Major Market,19,36,60,24,17,6,856,30,20,40,60,11,06-01-2010 00:00,Tea,Darjeeling,Regular
781,Massachusetts,East,Major Market,45,48,90,32,20,8,821,40,30,50,80,11,01-01-2011 00:00,Tea,Darjeeling,Regular
781,Massachusetts,East,Major Market,87,155,310,155,68,43,1280,100,140,160,300,7,09-01-2010 00:00,Espresso,Regular Espresso,Regular
781,Massachusetts,East,Major Market,92,161,322,161,69,45,1267,120,140,160,300,7,10-01-2010 00:00,Espresso,Regular Espresso,Regular
781,Massachusetts,East,Major Market,116,149,295,149,60,41,1156,100,140,150,290,7,05-01-2011 00:00,Espresso,Regular Espresso,Regular
786,Florida,East,Major Market,93,119,210,78,56,25,798,60,70,100,170,2,11-01-2011 00:00,Coffee,Columbian,Regular
786,Florida,East,Major Market,17,132,227,95,115,86,554,30,90,130,220,5,04-01-2010 00:00,Espresso,Caffe Mocha,Regular
786,Florida,East,Major Market,17,129,221,92,112,83,599,40,80,130,210,5,05-01-2010 00:00,Espresso,Caffe Mocha,Regular
786,Florida,East,Major Market,25,154,264,110,129,100,665,40,100,150,250,5,06-01-2010 00:00,Espresso,Caffe Mocha,Regular
786,Florida,East,Major Market,86,117,202,87,51,28,472,70,80,110,190,6,05-01-2011 00:00,Espresso,Decaf Espresso,Decaf
786,Florida,East,Major Market,48,62,109,48,25,15,599,30,30,50,80,8,05-01-2011 00:00,Herbal Tea,Chamomile,Decaf
786,Florida,East,Major Market,25,39,68,30,20,9,581,20,20,30,50,8,08-01-2011 00:00,Herbal Tea,Chamomile,Decaf
786,Florida,East,Major Market,24,70,134,56,54,21,385,20,30,30,60,9,10-01-2011 00:00,Herbal Tea,Lemon,Decaf
786,Florida,East,Major Market,68,96,175,81,44,25,1046,40,60,70,130,10,06-01-2011 00:00,Herbal Tea,Mint,Decaf
786,Florida,East,Major Market,28,48,80,32,20,8,817,40,30,50,80,11,02-01-2010 00:00,Tea,Darjeeling,Regular
801,Utah,West,Small Market,47,92,170,78,45,24,965,80,90,120,210,1,01-01-2010 00:00,Coffee,Amaretto,Regular
801,Utah,West,Small Market,24,60,110,50,36,15,1064,40,60,70,130,1,08-01-2010 00:00,Coffee,Amaretto,Regular
801,Utah,West,Small Market,33,74,136,62,41,19,1059,70,70,100,170,1,09-01-2010 00:00,Coffee,Amaretto,Regular
801,Utah,West,Small Market,39,81,150,69,42,21,1060,50,80,90,170,1,11-01-2010 00:00,Coffee,Amaretto,Regular
801,Utah,West,Small Market,73,92,190,78,47,24,965,80,90,120,210,1,01-01-2011 00:00,Coffee,Amaretto,Regular
801,Utah,West,Small Market,68,90,176,75,44,23,956,70,90,110,200,1,02-01-2011 00:00,Coffee,Amaretto,Regular
801,Utah,West,Small Market,70,91,178,76,44,23,965,70,90,110,200,1,04-01-2011 00:00,Coffee,Amaretto,Regular
801,Utah,West,Small Market,44,72,131,60,37,18,1070,60,70,90,160,1,07-01-2011 00:00,Coffee,Amaretto,Regular
801,Utah,West,Small Market,26,71,124,53,45,17,299,60,60,90,150,2,03-01-2010 00:00,Coffee,Columbian,Regular
801,Utah,West,Small Market,19,62,108,46,43,15,367,50,50,80,130,2,06-01-2010 00:00,Coffee,Columbian,Regular
801,Utah,West,Small Market,16,57,100,43,41,14,388,40,50,70,120,2,07-01-2010 00:00,Coffee,Columbian,Regular
801,Utah,West,Small Market,21,65,114,49,44,16,392,50,50,80,130,2,12-01-2010 00:00,Coffee,Columbian,Regular
801,Utah,West,Small Market,39,71,132,53,45,17,299,60,60,90,150,2,03-01-2011 00:00,Coffee,Columbian,Regular
801,Utah,West,Small Market,33,65,120,48,43,15,380,50,60,80,140,2,09-01-2011 00:00,Coffee,Columbian,Regular
801,Utah,West,Small Market,39,105,190,85,66,32,494,70,100,130,230,3,01-01-2010 00:00,Coffee,Decaf Irish Cream,Decaf
801,Utah,West,Small Market,24,83,150,67,59,25,599,50,80,100,180,3,09-01-2010 00:00,Coffee,Decaf Irish Cream,Decaf
801,Utah,West,Small Market,38,102,184,82,64,31,601,60,90,120,210,3,11-01-2010 00:00,Coffee,Decaf Irish Cream,Decaf
801,Utah,West,Small Market,61,105,213,85,69,32,494,70,100,130,230,3,01-01-2011 00:00,Coffee,Decaf Irish Cream,Decaf
801,Utah,West,Small Market,50,98,190,80,64,30,494,70,100,120,220,3,04-01-2011 00:00,Coffee,Decaf Irish Cream,Decaf
801,Utah,West,Small Market,37,88,159,72,57,27,606,60,90,110,200,3,08-01-2011 00:00,Coffee,Decaf Irish Cream,Decaf
801,Utah,West,Small Market,39,85,163,68,59,25,619,50,80,100,180,3,12-01-2011 00:00,Coffee,Decaf Irish Cream,Decaf
801,Utah,West,Small Market,-3,42,76,34,45,12,182,10,20,30,50,13,05-01-2010 00:00,Tea,Green Tea,Regular
801,Utah,West,Small Market,-3,42,76,34,45,12,211,0,20,30,50,13,11-01-2010 00:00,Tea,Green Tea,Regular
801,Utah,West,Small Market,-12,36,69,29,44,11,169,10,10,30,40,13,04-01-2011 00:00,Tea,Green Tea,Regular
801,Utah,West,Small Market,-4,42,75,34,42,12,182,10,20,30,50,13,05-01-2011 00:00,Tea,Green Tea,Regular
801,Utah,West,Small Market,35,63,112,49,28,16,617,40,40,60,100,5,02-01-2010 00:00,Espresso,Caffe Mocha,Regular
801,Utah,West,Small Market,34,62,110,48,28,15,611,40,40,60,100,5,03-01-2010 00:00,Espresso,Caffe Mocha,Regular
801,Utah,West,Small Market,37,67,119,52,30,17,605,50,40,70,110,5,04-01-2010 00:00,Espresso,Caffe Mocha,Regular
801,Utah,West,Small Market,32,60,106,46,28,15,587,40,40,60,100,5,07-01-2010 00:00,Espresso,Caffe Mocha,Regular
801,Utah,West,Small Market,62,99,176,77,37,25,581,60,70,90,160,5,08-01-2010 00:00,Espresso,Caffe Mocha,Regular
801,Utah,West,Small Market,87,133,236,103,46,33,564,110,80,130,210,5,10-01-2010 00:00,Espresso,Caffe Mocha,Regular
801,Utah,West,Small Market,50,62,117,48,28,15,611,40,40,60,100,5,03-01-2011 00:00,Espresso,Caffe Mocha,Regular
801,Utah,West,Small Market,48,63,110,48,26,15,593,40,40,60,100,5,06-01-2011 00:00,Espresso,Caffe Mocha,Regular
801,Utah,West,Small Market,83,90,169,69,34,22,572,60,60,90,150,5,09-01-2011 00:00,Espresso,Caffe Mocha,Regular
801,Utah,West,Small Market,126,130,246,101,45,33,552,90,90,130,220,5,11-01-2011 00:00,Espresso,Caffe Mocha,Regular
801,Utah,West,Small Market,31,52,87,35,21,9,894,40,30,50,80,6,07-01-2010 00:00,Espresso,Decaf Espresso,Decaf
801,Utah,West,Small Market,21,55,93,38,34,12,241,30,30,50,80,8,01-01-2010 00:00,Herbal Tea,Chamomile,Decaf
801,Utah,West,Small Market,49,90,151,61,41,19,322,60,50,80,130,8,08-01-2010 00:00,Herbal Tea,Chamomile,Decaf
801,Utah,West,Small Market,33,71,120,49,38,15,310,60,30,60,90,8,10-01-2010 00:00,Herbal Tea,Chamomile,Decaf
801,Utah,West,Small Market,30,67,113,46,37,14,316,30,40,60,100,8,11-01-2010 00:00,Herbal Tea,Chamomile,Decaf
801,Utah,West,Small Market,50,72,129,49,38,15,241,30,40,60,100,8,04-01-2011 00:00,Herbal Tea,Chamomile,Decaf
801,Utah,West,Small Market,50,71,128,49,37,15,315,40,40,60,100,8,09-01-2011 00:00,Herbal Tea,Chamomile,Decaf
801,Utah,West,Small Market,49,71,128,49,38,15,310,60,30,60,90,8,10-01-2011 00:00,Herbal Tea,Chamomile,Decaf
801,Utah,West,Small Market,28,74,122,48,46,15,462,40,40,70,110,9,12-01-2010 00:00,Herbal Tea,Lemon,Decaf
801,Utah,West,Small Market,58,94,155,62,48,20,436,50,50,80,130,9,06-01-2011 00:00,Herbal Tea,Lemon,Decaf
801,Utah,West,Small Market,-32,18,106,88,50,27,715,-20,70,20,90,10,03-01-2010 00:00,Herbal Tea,Mint,Decaf
801,Utah,West,Small Market,-12,49,169,120,61,37,1334,-10,100,40,140,10,07-01-2010 00:00,Herbal Tea,Mint,Decaf
801,Utah,West,Small Market,-41,19,139,120,60,37,1439,-30,100,20,120,10,08-01-2010 00:00,Herbal Tea,Mint,Decaf
801,Utah,West,Small Market,-45,11,115,104,56,32,1574,-20,80,20,100,10,09-01-2010 00:00,Herbal Tea,Mint,Decaf
801,Utah,West,Small Market,-8,40,122,82,48,25,1804,0,70,40,110,10,11-01-2010 00:00,Herbal Tea,Mint,Decaf
801,Utah,West,Small Market,-47,18,113,88,50,27,715,-20,70,20,90,10,03-01-2011 00:00,Herbal Tea,Mint,Decaf
801,Utah,West,Small Market,-21,38,135,98,49,30,973,-10,80,30,110,10,05-01-2011 00:00,Herbal Tea,Mint,Decaf
801,Utah,West,Small Market,-17,49,167,120,57,37,1334,-10,100,40,140,10,07-01-2011 00:00,Herbal Tea,Mint,Decaf
801,Utah,West,Small Market,-57,19,138,120,56,37,1439,-30,100,20,120,10,08-01-2011 00:00,Herbal Tea,Mint,Decaf
801,Utah,West,Small Market,-7,63,107,44,70,40,251,10,20,50,70,11,03-01-2010 00:00,Tea,Darjeeling,Regular
801,Utah,West,Small Market,-3,73,125,52,76,47,313,0,30,50,80,11,06-01-2010 00:00,Tea,Darjeeling,Regular
801,Utah,West,Small Market,2,88,151,63,86,57,332,10,40,60,100,11,08-01-2010 00:00,Tea,Darjeeling,Regular
801,Utah,West,Small Market,-6,64,109,45,70,41,320,20,10,40,50,11,10-01-2010 00:00,Tea,Darjeeling,Regular
801,Utah,West,Small Market,-10,61,111,43,68,39,256,10,20,50,70,11,02-01-2011 00:00,Tea,Darjeeling,Regular
801,Utah,West,Small Market,0,82,140,59,76,53,338,10,30,60,90,11,07-01-2011 00:00,Tea,Darjeeling,Regular
801,Utah,West,Small Market,-10,62,113,44,69,40,325,10,20,50,70,11,09-01-2011 00:00,Tea,Darjeeling,Regular
801,Utah,West,Small Market,14,55,96,41,41,13,239,20,20,40,60,12,06-01-2010 00:00,Tea,Earl Grey,Regular
801,Utah,West,Small Market,12,52,91,39,40,12,248,20,20,40,60,12,09-01-2010 00:00,Tea,Earl Grey,Regular
801,Utah,West,Small Market,12,51,89,38,39,12,256,10,20,40,60,12,12-01-2010 00:00,Tea,Earl Grey,Regular
801,Utah,West,Small Market,14,47,92,35,40,11,196,10,20,30,50,12,01-01-2011 00:00,Tea,Earl Grey,Regular
801,Utah,West,Small Market,13,47,87,35,38,11,191,10,20,30,50,12,02-01-2011 00:00,Tea,Earl Grey,Regular
801,Utah,West,Small Market,15,49,91,36,39,11,187,10,20,30,50,12,03-01-2011 00:00,Tea,Earl Grey,Regular
801,Utah,West,Small Market,16,51,94,37,40,12,195,10,20,30,50,12,04-01-2011 00:00,Tea,Earl Grey,Regular
801,Utah,West,Small Market,23,59,102,44,39,14,258,30,20,50,70,12,07-01-2011 00:00,Tea,Earl Grey,Regular
801,Utah,West,Small Market,36,57,96,39,21,10,845,50,30,60,90,4,07-01-2010 00:00,Espresso,Caffe Latte,Regular
801,Utah,West,Small Market,28,48,80,32,20,8,841,30,30,40,70,4,08-01-2010 00:00,Espresso,Caffe Latte,Regular
801,Utah,West,Small Market,28,47,79,32,19,8,833,40,20,40,60,4,10-01-2010 00:00,Espresso,Caffe Latte,Regular
801,Utah,West,Small Market,67,70,126,48,25,13,766,50,40,70,110,4,03-01-2011 00:00,Espresso,Caffe Latte,Regular
805,California,West,Major Market,-116,-21,105,127,59,40,1215,-80,160,-30,130,1,05-01-2011 00:00,Coffee,Amaretto,Regular
805,California,West,Major Market,357,534,890,356,177,124,2476,500,440,670,1110,2,06-01-2010 00:00,Coffee,Columbian,Regular
805,California,West,Major Market,26,173,298,125,147,113,729,30,120,160,280,5,04-01-2010 00:00,Espresso,Caffe Mocha,Regular
805,California,West,Major Market,40,173,318,125,146,113,898,50,110,160,270,5,10-01-2011 00:00,Espresso,Caffe Mocha,Regular
805,California,West,Major Market,139,185,312,127,46,35,1007,150,100,170,270,8,07-01-2010 00:00,Herbal Tea,Chamomile,Decaf
805,California,West,Major Market,183,277,512,235,94,72,1060,180,200,250,450,9,05-01-2010 00:00,Herbal Tea,Lemon,Decaf
805,California,West,Major Market,62,100,178,78,38,25,593,60,60,90,150,10,04-01-2010 00:00,Herbal Tea,Mint,Decaf
805,California,West,Major Market,67,107,190,83,40,27,584,60,70,90,160,10,05-01-2010 00:00,Herbal Tea,Mint,Decaf
805,California,West,Major Market,29,56,99,43,27,14,531,30,40,50,90,10,12-01-2010 00:00,Herbal Tea,Mint,Decaf
805,California,West,Major Market,96,132,223,91,36,25,777,80,60,90,150,11,04-01-2010 00:00,Tea,Darjeeling,Regular
805,California,West,Major Market,157,144,259,99,38,27,766,90,60,100,160,11,02-01-2011 00:00,Tea,Darjeeling,Regular
805,California,West,Major Market,184,178,298,123,42,34,941,100,80,120,200,11,08-01-2011 00:00,Tea,Darjeeling,Regular
805,California,West,Major Market,190,172,309,118,44,33,930,110,80,130,210,11,11-01-2011 00:00,Tea,Darjeeling,Regular
806,Texas,South,Major Market,68,107,190,83,39,27,574,100,100,130,230,3,06-01-2010 00:00,Coffee,Decaf Irish Cream,Decaf
806,Texas,South,Major Market,98,112,197,87,38,28,564,110,100,140,240,3,07-01-2011 00:00,Coffee,Decaf Irish Cream,Decaf
806,Texas,South,Major Market,62,74,141,58,32,19,548,70,70,90,160,3,09-01-2011 00:00,Coffee,Decaf Irish Cream,Decaf
806,Texas,South,Major Market,46,68,121,46,37,14,424,30,40,60,100,9,11-01-2011 00:00,Herbal Tea,Lemon,Decaf
806,Texas,South,Major Market,83,108,201,72,58,23,558,50,60,90,150,4,01-01-2011 00:00,Espresso,Caffe Latte,Regular
806,Texas,South,Major Market,88,114,201,75,55,24,-1050,40,50,90,140,4,11-01-2011 00:00,Espresso,Caffe Latte,Regular
813,Florida,East,Major Market,106,126,235,84,61,27,651,70,80,110,190,2,01-01-2011 00:00,Coffee,Columbian,Regular
813,Florida,East,Major Market,122,186,320,134,64,41,690,110,120,160,280,3,12-01-2010 00:00,Coffee,Decaf Irish Cream,Decaf
813,Florida,East,Major Market,47,72,121,49,25,13,767,60,50,80,130,13,03-01-2010 00:00,Tea,Green Tea,Regular
813,Florida,East,Major Market,22,130,239,94,115,85,694,20,90,120,210,5,11-01-2011 00:00,Espresso,Caffe Mocha,Regular
813,Florida,East,Major Market,80,108,200,80,54,26,415,70,70,110,180,6,03-01-2011 00:00,Espresso,Decaf Espresso,Decaf
813,Florida,East,Major Market,18,39,69,30,21,9,581,20,20,30,50,8,08-01-2010 00:00,Herbal Tea,Chamomile,Decaf
813,Florida,East,Major Market,40,84,155,71,44,22,950,50,50,70,120,10,03-01-2010 00:00,Herbal Tea,Mint,Decaf
813,Florida,East,Major Market,59,84,165,71,44,22,950,50,50,70,120,10,03-01-2011 00:00,Herbal Tea,Mint,Decaf
813,Florida,East,Major Market,26,45,75,30,19,8,882,30,30,40,70,11,12-01-2010 00:00,Tea,Darjeeling,Regular
815,Illinois,Central,Major Market,167,278,478,200,111,66,1095,190,210,290,500,2,06-01-2010 00:00,Coffee,Columbian,Regular
815,Illinois,Central,Major Market,120,213,367,154,93,50,1132,160,150,220,370,2,10-01-2010 00:00,Coffee,Columbian,Regular
815,Illinois,Central,Major Market,139,239,412,173,100,57,1150,140,170,230,400,2,11-01-2010 00:00,Coffee,Columbian,Regular
815,Illinois,Central,Major Market,173,201,386,144,94,47,862,130,150,210,360,2,01-01-2011 00:00,Coffee,Columbian,Regular
815,Illinois,Central,Major Market,287,329,562,238,113,78,1190,230,250,340,590,2,07-01-2011 00:00,Coffee,Columbian,Regular
815,Illinois,Central,Major Market,178,213,391,154,93,50,1132,160,150,220,370,2,10-01-2011 00:00,Coffee,Columbian,Regular
815,Illinois,Central,Major Market,206,239,439,173,100,57,1150,140,170,230,400,2,11-01-2011 00:00,Coffee,Columbian,Regular
815,Illinois,Central,Major Market,115,176,298,122,61,39,789,160,110,190,300,3,10-01-2010 00:00,Coffee,Decaf Irish Cream,Decaf
815,Illinois,Central,Major Market,106,165,278,113,59,36,803,110,110,160,270,3,11-01-2010 00:00,Coffee,Decaf Irish Cream,Decaf
815,Illinois,Central,Major Market,151,158,285,109,56,34,585,120,110,170,280,3,03-01-2011 00:00,Coffee,Decaf Irish Cream,Decaf
815,Illinois,Central,Major Market,186,204,342,141,64,45,764,160,140,220,360,3,06-01-2011 00:00,Coffee,Decaf Irish Cream,Decaf
815,Illinois,Central,Major Market,171,176,318,122,61,39,789,160,110,190,300,3,10-01-2011 00:00,Coffee,Decaf Irish Cream,Decaf
815,Illinois,Central,Major Market,224,341,598,257,117,84,1662,420,370,520,890,5,10-01-2010 00:00,Espresso,Caffe Mocha,Regular
815,Illinois,Central,Major Market,216,329,576,247,113,81,1744,320,310,420,730,5,12-01-2010 00:00,Espresso,Caffe Mocha,Regular
815,Illinois,Central,Major Market,298,311,581,234,110,77,1282,260,270,370,640,5,02-01-2011 00:00,Espresso,Caffe Mocha,Regular
815,Illinois,Central,Major Market,221,239,509,239,90,66,1464,200,270,290,560,6,04-01-2011 00:00,Espresso,Decaf Espresso,Decaf
815,Illinois,Central,Major Market,232,266,527,266,91,74,1819,220,300,320,620,6,07-01-2011 00:00,Espresso,Decaf Espresso,Decaf
815,Illinois,Central,Major Market,105,144,243,99,39,27,766,110,80,130,210,8,02-01-2010 00:00,Herbal Tea,Chamomile,Decaf
815,Illinois,Central,Major Market,182,178,298,123,43,34,941,140,100,160,260,8,08-01-2011 00:00,Herbal Tea,Chamomile,Decaf
815,Illinois,Central,Major Market,139,185,312,127,46,35,1007,150,100,170,270,10,07-01-2010 00:00,Herbal Tea,Mint,Decaf
815,Illinois,Central,Major Market,116,157,265,108,41,30,971,120,80,130,210,10,10-01-2010 00:00,Herbal Tea,Mint,Decaf
815,Illinois,Central,Major Market,147,137,247,95,38,26,809,100,80,120,200,10,02-01-2011 00:00,Herbal Tea,Mint,Decaf
815,Illinois,Central,Major Market,157,145,261,100,39,28,822,110,80,130,210,10,04-01-2011 00:00,Herbal Tea,Mint,Decaf
815,Illinois,Central,Major Market,172,157,282,108,41,30,971,120,80,130,210,10,10-01-2011 00:00,Herbal Tea,Mint,Decaf
815,Illinois,Central,Major Market,84,117,198,81,33,22,441,80,60,110,170,11,03-01-2010 00:00,Tea,Darjeeling,Regular
815,Illinois,Central,Major Market,83,117,198,81,34,22,460,80,60,110,170,11,04-01-2010 00:00,Tea,Darjeeling,Regular
815,Illinois,Central,Major Market,99,136,230,94,37,26,608,90,80,120,200,11,07-01-2010 00:00,Tea,Darjeeling,Regular
815,Illinois,Central,Major Market,84,118,199,81,34,22,588,80,60,110,170,11,09-01-2010 00:00,Tea,Darjeeling,Regular
815,Illinois,Central,Major Market,116,111,199,76,33,21,580,80,50,80,130,11,10-01-2011 00:00,Tea,Darjeeling,Regular
815,Illinois,Central,Major Market,44,96,160,64,52,21,593,50,50,90,140,12,05-01-2010 00:00,Tea,Earl Grey,Regular
815,Illinois,Central,Major Market,31,79,131,52,48,17,668,30,40,70,110,12,07-01-2010 00:00,Tea,Earl Grey,Regular
815,Illinois,Central,Major Market,84,108,201,72,57,23,558,40,60,90,150,12,01-01-2011 00:00,Tea,Earl Grey,Regular
815,Illinois,Central,Major Market,79,108,192,72,55,23,541,40,60,90,150,12,03-01-2011 00:00,Tea,Earl Grey,Regular
815,Illinois,Central,Major Market,41,79,130,52,46,17,662,30,40,70,110,12,08-01-2011 00:00,Tea,Earl Grey,Regular
815,Illinois,Central,Major Market,82,110,194,72,55,23,650,50,50,80,130,12,10-01-2011 00:00,Tea,Earl Grey,Regular
816,Missouri,Central,Small Market,35,98,177,79,63,30,593,70,70,100,170,2,10-01-2010 00:00,Coffee,Columbian,Regular
816,Missouri,Central,Small Market,46,90,165,75,44,23,956,60,70,100,170,3,02-01-2010 00:00,Coffee,Decaf Irish Cream,Decaf
816,Missouri,Central,Small Market,24,60,110,50,36,15,1064,30,50,60,110,3,08-01-2010 00:00,Coffee,Decaf Irish Cream,Decaf
816,Missouri,Central,Small Market,36,76,139,63,40,19,1075,40,60,70,130,3,12-01-2010 00:00,Coffee,Decaf Irish Cream,Decaf
816,Missouri,Central,Small Market,50,74,145,62,40,19,1059,50,60,80,140,3,09-01-2011 00:00,Coffee,Decaf Irish Cream,Decaf
816,Missouri,Central,Small Market,0,46,82,36,46,13,252,0,30,40,70,13,07-01-2010 00:00,Tea,Green Tea,Regular
816,Missouri,Central,Small Market,-6,42,85,34,48,12,197,0,20,40,60,13,01-01-2011 00:00,Tea,Green Tea,Regular
816,Missouri,Central,Small Market,0,46,81,36,43,13,236,0,30,40,70,13,06-01-2011 00:00,Tea,Green Tea,Regular
816,Missouri,Central,Small Market,41,64,108,44,23,12,886,50,50,70,120,5,09-01-2010 00:00,Espresso,Caffe Mocha,Regular
